Customer ID	Phone Service	Multiple Lines	Internet Service	Online Security	Online Backup	Device Protection Plan	Premium Tech Support	Streaming TV	Streaming Movies	Streaming Music	Unlimited Data	Paperless Billing	Gender	Age	Married	Number of Dependents	City	Number of Referrals	Tenure in Months	Offer	Avg Monthly Long Distance Charges	Internet Type	Avg Monthly GB Download	Contract	Payment Method	Monthly Charge	Total Charges	Total Refunds	Total Extra Data Charges	Total Long Distance Charges	Total Revenue	Customer Status	Churn Category	Churn Reason	ABC Метка	ABC Наименование группы	XYZ Метка	XYZ Наименование группы	RFM Метка	RFM Наименование группы
5442-UTCVD	1	1	1	0	0	1	0	0	1	1	1	0	Male	53	No	0	Pittsburg	0	3	None	43.72	Fiber Optic	21	Month-to-Month	Bank Withdrawal	91,85	257,05	0	0	131,16	388,21	Churned	Attitude	Attitude of service provider	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
5442-XSDCW	1	0	1	0	0	0	0	1	0	0	0	1	Male	61	Yes	0	San Diego	1	11	Offer D	13.33	Fiber Optic	19	Month-to-Month	Bank Withdrawal	79,5	868,5	0	50	146,63	1065,13	Churned	Competitor	Competitor made better offer	C	Низкорентабельный клиент	Y	Нестабильный клиент	132	Новички (New Customers)
5443-SCMKX	1	1	1	0	1	1	0	0	1	1	0	1	Female	49	Yes	0	Newbury Park	1	58	None	21.38	Fiber Optic	26	One Year	Bank Withdrawal	94,3	5610,15	5,55	150	1240,04	6994,64	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
5445-GLVOT	1	0	1	1	0	0	0	0	0	0	1	1	Female	64	No	0	Greenbrae	0	22	Offer D	31.53	Cable	11	Month-to-Month	Bank Withdrawal	49,8	1049,05	0	0	693,66	1742,71	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
5445-PZWGX	1	1	1	1	1	0	1	0	1	1	0	0	Male	63	No	0	Travis Afb	0	62	Offer B	8.08	Fiber Optic	21	One Year	Bank Withdrawal	102	6529,25	0	110	500,96	7140,21	Churned	Price	Price too high	A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
5445-UTODQ	1	0	1	0	0	0	0	1	0	0	1	1	Female	35	Yes	0	San Diego	1	7	None	11.58	Fiber Optic	27	Month-to-Month	Bank Withdrawal	81,1	576,65	0	0	81,06	657,71	Churned	Competitor	Competitor made better offer	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
5446-DKWYW	1	1	1	0	0	1	0	1	0	0	1	1	Female	74	Yes	1	San Francisco	9	61	Offer B	39.31	DSL	10	One Year	Bank Withdrawal	65,2	3965,05	0	0	2397,91	6362,96	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
5447-VYTKW	1	0	1	1	0	0	1	0	0	0	1	0	Male	53	No	0	Los Angeles	0	27	None	15.09	Cable	28	Month-to-Month	Credit Card	53,45	1461,45	0	0	407,43	1868,88	Stayed			B	Средний клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
5447-WZAFP	1	0	1	0	1	1	0	1	1	1	1	1	Female	22	No	0	Carlsbad	0	53	Offer B	8.33	Fiber Optic	73	One Year	Mailed Check	100,3	5200,8	0	0	441,49	5642,29	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
5448-VWNAM	1	1	1	1	1	0	1	1	0	0	1	1	Female	49	No	3	Oroville	0	19	Offer D	8.02	DSL	57	Month-to-Month	Credit Card	75,9	1375,6	0	0	152,38	1527,98	Stayed			B	Средний клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
5449-FIBXJ	1	1	1	0	0	1	1	1	1	1	1	0	Male	34	Yes	0	San Jose	1	19	Offer D	28.04	Fiber Optic	22	Month-to-Month	Bank Withdrawal	103,3	2012,7	0	0	532,76	2545,46	Churned	Price	Lack of affordable download/upload speed	B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
5451-MHQOF	1	1	0	0	0	0	0	0	0	0	0	1	Male	64	Yes	0	Los Angeles	7	56	None	32.93			One Year	Mailed Check	24,45	1431,65	0	0	1844,08	3275,73	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	312	Неактивные клиенты (Lost Customers)
5451-YHYPW	1	1	1	1	1	1	1	1	1	0	0	1	Female	75	Yes	0	San Francisco	2	72	Offer A	44.89	Fiber Optic	24	Two Year	Credit Card	115,75	8443,7	0	120	3232,08	11795,78	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
5453-AXEPF	1	1	1	0	1	0	0	0	0	0	1	1	Male	31	Yes	0	San Jose	7	17	Offer D	46.71	Fiber Optic	8	Month-to-Month	Bank Withdrawal	80,5	1336,9	0	0	794,07	2130,97	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
5453-YBTWV	1	0	1	1	1	1	1	1	0	0	1	1	Male	52	Yes	2	Moreno Valley	10	70	None	49.67	Fiber Optic	19	Two Year	Credit Card	101,1	6994,8	0	0	3476,9	10471,7	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
5456-ITGIC	0	0	1	1	1	1	1	1	1	1	1	1	Male	76	Yes	0	Loomis	9	72	None		DSL	9	Two Year	Credit Card	64,45	4641,1	0	0	0	4641,1	Stayed			A	VIP-клиент	X	Стабильный клиент	111	Самые ценные клиенты (Champions)
5457-COLHT	1	0	1	1	1	0	1	1	1	1	1	0	Male	48	Yes	3	San Francisco	5	69	None	40.36	Cable	53	Two Year	Bank Withdrawal	80,65	5542,55	0	0	2784,84	8327,39	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
5458-CQJTA	1	0	1	1	0	0	1	1	1	1	1	1	Male	56	Yes	0	Smith River	1	65	Offer B	40.47	DSL	30	Two Year	Bank Withdrawal	74,8	4820,15	0	0	2630,55	7450,7	Churned	Dissatisfaction	Product dissatisfaction	A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
5461-QKNTN	1	1	1	0	1	0	1	1	0	0	1	1	Male	71	Yes	0	Catheys Valley	1	43	None	4.59	Fiber Optic	5	One Year	Bank Withdrawal	94,3	3953,15	0	0	197,37	4150,52	Stayed			A	VIP-клиент	X	Стабильный клиент	321	Неактивные клиенты (Lost Customers)
5465-BUBFA	1	0	0	0	0	0	0	0	0	0	0	0	Female	34	Yes	1	El Nido	1	41	Offer B	21.28			Two Year	Bank Withdrawal	19,3	772,4	0	0	872,48	1644,88	Stayed			B	Средний клиент	Y	Нестабильный клиент	322	Неактивные клиенты (Lost Customers)
5468-BPMMO	1	0	0	0	0	0	0	0	0	0	0	0	Male	59	Yes	0	Santa Cruz	3	46	None	16.07			Month-to-Month	Bank Withdrawal	19,6	851,2	0	0	739,22	1590,42	Stayed			B	Средний клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
5469-CTCWN	1	1	1	1	1	0	0	1	1	1	1	1	Male	52	Yes	0	Arbuckle	1	61	None	46.95	Cable	21	One Year	Bank Withdrawal	106	6547,7	0	0	2863,95	9411,65	Churned	Competitor	Competitor offered higher download speeds	A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
5469-NUJUR	1	0	0	0	0	0	0	0	0	0	0	1	Male	58	No	0	Zenia	0	19	None	19.1			Two Year	Credit Card	19,95	373,5	0	0	362,9	736,4	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	323	Неактивные клиенты (Lost Customers)
5472-CVMDX	0	0	1	1	0	1	1	0	0	0	1	0	Female	21	No	0	Bolinas	0	68	None		DSL	58	Two Year	Credit Card	38,9	2719,2	0	0	0	2719,2	Stayed			B	Средний клиент	X	Стабильный клиент	312	Неактивные клиенты (Lost Customers)
5473-KHBPS	1	1	1	0	1	1	0	1	0	0	1	1	Female	53	Yes	3	Surfside	8	52	Offer B	8.16	Fiber Optic	20	One Year	Credit Card	95,7	4976,15	0	0	424,32	5400,47	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
5474-LAMUQ	1	0	0	0	0	0	0	0	0	0	0	0	Male	56	Yes	0	Los Angeles	9	24	Offer C	35.8			One Year	Credit Card	20,1	533,9	0	0	859,2	1393,1	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
5478-JJVZK	1	1	1	1	1	0	0	0	0	0	1	1	Female	38	No	0	Fair Oaks	0	33	None	15.69	DSL	24	Month-to-Month	Credit Card	60,9	2033,85	0	0	517,77	2551,62	Stayed			B	Средний клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
5480-HPRRX	0	0	1	0	0	0	0	0	0	0	1	0	Female	80	No	0	Glendora	0	3	None		DSL	30	Month-to-Month	Bank Withdrawal	25,3	77,75	0	0	0	77,75	Churned	Attitude	Attitude of support person	C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
5480-TBGPH	1	0	1	0	1	1	0	1	1	1	1	1	Female	63	Yes	0	Sacramento	0	24	None	44.96	Fiber Optic	28	Month-to-Month	Credit Card	99,3	2431,35	0	0	1079,04	3510,39	Churned	Competitor	Competitor offered more data	A	VIP-клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
5480-XTFFL	1	0	0	0	0	0	0	0	0	0	0	0	Female	60	Yes	3	Mount Hermon	3	31	Offer C	9.8			Two Year	Credit Card	21	697,7	0	0	303,8	1001,5	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	323	Неактивные клиенты (Lost Customers)
5481-NTDOH	1	1	1	1	0	1	0	1	1	0	1	1	Female	67	Yes	0	Whittier	8	67	None	38.47	Fiber Optic	20	One Year	Credit Card	107,05	7142,5	0	0	2577,49	9719,99	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
5482-NUPNA	1	0	1	1	1	0	1	0	0	0	1	1	Female	28	No	0	Imperial	0	4	None	18.03	Cable	59	Month-to-Month	Credit Card	60,4	272,15	0	0	72,12	344,27	Churned	Competitor	Competitor had better devices	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
5482-PLVPE	0	0	1	0	0	0	0	0	0	0	1	0	Female	79	No	0	Daly City	0	2	None		DSL	11	Month-to-Month	Bank Withdrawal	24,35	41,85	0	0	0	41,85	Churned	Competitor	Competitor had better devices	C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
5482-VXSXJ	1	0	1	0	1	0	0	1	1	1	1	1	Male	50	No	0	Tehama	0	22	None	46.5	Fiber Optic	17	Month-to-Month	Credit Card	93,2	2157,3	0	0	1023	3180,3	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
5485-ITNPC	1	0	1	1	1	1	1	1	1	1	1	1	Male	42	Yes	0	Le Grand	2	66	None	7.61	DSL	10	Two Year	Bank Withdrawal	85,9	5595,3	0	0	502,26	6097,56	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
5485-WUYWF	1	0	1	1	0	1	0	1	0	0	1	0	Male	73	No	0	Crockett	0	2	None	5.57	Cable	24	Month-to-Month	Bank Withdrawal	66,4	94,55	0	0	11,14	105,69	Churned	Price	Long distance charges	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
5493-SDRDQ	1	0	1	1	0	1	0	0	0	0	1	1	Male	19	No	0	Angels Camp	0	2	Offer E	5.33	Cable	52	Month-to-Month	Mailed Check	55,1	113,35	0	0	10,66	124,01	Churned	Competitor	Competitor made better offer	C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
5494-HECPR	1	0	1	0	0	0	0	1	0	0	1	1	Female	34	No	0	Mi Wuk Village	0	1	Offer E	32.92	Fiber Optic	3	Month-to-Month	Bank Withdrawal	80,25	80,25	0	0	32,92	113,17	Churned	Other	Moved	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
5494-WOZRZ	1	0	1	1	0	1	1	1	1	1	1	1	Female	40	Yes	0	Mission Viejo	0	71	None	38.22	DSL	23	Two Year	Credit Card	82	5999,85	0	0	2713,62	8713,47	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
5495-GPSRW	1	0	0	0	0	0	0	0	0	0	0	1	Male	62	No	0	Joshua Tree	0	20	None	27.11			Two Year	Credit Card	19,7	419,4	0	0	542,2	961,6	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	323	Неактивные клиенты (Lost Customers)
5498-IBWPI	1	0	1	0	0	0	1	0	0	0	1	1	Female	34	Yes	2	Guadalupe	1	66	Offer A	48.11	Cable	27	One Year	Credit Card	49,4	3251,85	0	0	3175,26	6427,11	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
5498-TXHLF	1	1	1	0	0	1	0	1	0	0	1	0	Female	39	Yes	0	Whitmore	1	34	None	40.78	Fiber Optic	4	Month-to-Month	Bank Withdrawal	87,45	2874,15	0	0	1386,52	4260,67	Churned	Price	Extra data charges	A	VIP-клиент	Z	Непредсказуемый клиент	121	Потенциально ценные клиенты (Loyal Customers)
5499-ECUTN	1	0	1	1	0	1	0	1	0	0	0	1	Female	49	Yes	0	Shafter	1	47	None	6.56	DSL	11	One Year	Credit Card	66,05	3021,45	0	40	308,32	3369,77	Stayed			A	VIP-клиент	X	Стабильный клиент	312	Неактивные клиенты (Lost Customers)
5501-TVMGM	1	0	1	0	0	0	0	0	1	1	0	1	Male	21	No	0	Canby	0	1	None	39.19	DSL	69	Month-to-Month	Bank Withdrawal	55,25	55,25	0	60	39,19	154,44	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
5502-RLUYV	1	1	1	0	1	1	0	1	1	1	1	1	Female	42	Yes	0	Milpitas	1	69	None	37.2	Fiber Optic	27	Month-to-Month	Bank Withdrawal	103,95	7446,9	0	0	2566,8	10013,7	Churned	Competitor	Competitor made better offer	A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
5504-WSIUR	1	1	1	0	1	1	1	0	0	0	0	1	Female	38	No	0	Chula Vista	0	70	None	13.4	Fiber Optic	3	One Year	Bank Withdrawal	90,25	6385,95	0	100	938	7423,95	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
5505-OVWQW	1	0	0	0	0	0	0	0	0	0	0	0	Female	35	No	0	Sacramento	0	17	None	4.38			One Year	Mailed Check	20,15	353,65	0	0	74,46	428,11	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	323	Неактивные клиенты (Lost Customers)
5510-BOIUJ	1	0	0	0	0	0	0	0	0	0	0	0	Male	35	No	7	Visalia	0	1	None	12.81			Month-to-Month	Credit Card	19,25	19,25	0	0	12,81	32,06	Churned	Attitude	Attitude of service provider	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
5512-IDZEI	1	1	0	0	0	0	0	0	0	0	0	0	Male	56	Yes	0	Garden Grove	1	46	None	18.45			One Year	Bank Withdrawal	24,9	1174,8	0	0	848,7	2023,5	Stayed			B	Средний клиент	Y	Нестабильный клиент	322	Неактивные клиенты (Lost Customers)
5514-YQENT	1	0	1	1	1	1	1	1	1	1	1	1	Male	29	No	3	Rocklin	0	41	None	30.58	Fiber Optic	59	Two Year	Bank Withdrawal	111,15	4507,15	0	0	1253,78	5760,93	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	321	Неактивные клиенты (Lost Customers)
5515-AKOAJ	1	1	1	0	0	0	1	1	1	1	1	1	Female	38	No	0	Hawaiian Gardens	0	54	None	41.83	Fiber Optic	9	Month-to-Month	Bank Withdrawal	100,1	5440,9	0	0	2258,82	7699,72	Churned	Dissatisfaction	Service dissatisfaction	A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
5515-IDEJJ	1	0	0	0	0	0	0	0	0	0	0	0	Male	46	Yes	1	San Diego	4	1	Offer E	45.77			Month-to-Month	Mailed Check	19,9	19,9	0	0	45,77	65,67	Churned	Competitor	Competitor made better offer	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
5515-RUGKN	1	0	1	0	0	0	0	0	1	1	1	1	Male	63	No	0	Beverly Hills	0	8	None	30.53	DSL	26	Month-to-Month	Credit Card	54,75	438,05	0	0	244,24	682,29	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
5519-NPHVG	1	1	1	0	0	0	0	1	1	1	0	1	Female	53	No	0	Klamath River	0	12	None	12.75	Fiber Optic	24	Month-to-Month	Bank Withdrawal	94,2	1046,1	7,39	120	153	1311,71	Churned	Price	Price too high	B	Средний клиент	Y	Нестабильный клиент	132	Новички (New Customers)
5519-TEEUH	1	0	0	0	0	0	0	0	0	0	0	1	Male	51	No	3	Irvine	0	33	Offer C	21.16			One Year	Credit Card	20,15	682,15	0	0	698,28	1380,43	Stayed			B	Средний клиент	Y	Нестабильный клиент	322	Неактивные клиенты (Lost Customers)
5519-YLDGW	1	1	1	1	0	1	0	1	1	1	1	1	Female	57	Yes	0	Los Angeles	1	21	Offer D	1.21	Fiber Optic	16	Month-to-Month	Bank Withdrawal	103,9	2254,2	0	0	25,41	2279,61	Churned	Dissatisfaction	Limited range of services	B	Средний клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
5520-FVEWJ	1	1	1	0	1	1	0	0	0	1	1	1	Female	28	Yes	0	Santa Rosa	1	12	None	40.63	Fiber Optic	59	Month-to-Month	Bank Withdrawal	84,5	916,9	0	0	487,56	1404,46	Churned	Competitor	Competitor had better devices	B	Средний клиент	Z	Непредсказуемый клиент	132	Новички (New Customers)
5522-JBWMO	1	0	1	0	0	0	0	0	0	0	1	0	Male	62	No	2	Blythe	0	1	None	15.66	DSL	29	Month-to-Month	Bank Withdrawal	44	44	0	0	15,66	59,66	Joined			C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
5522-NYKPB	1	0	1	0	0	0	1	1	0	0	1	0	Male	26	Yes	3	Burney	0	25	Offer C	11.79	Fiber Optic	59	Month-to-Month	Bank Withdrawal	85,9	2199,05	0	0	294,75	2493,8	Stayed			B	Средний клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
5524-KHNJP	1	0	1	1	0	1	0	1	1	1	1	0	Male	35	Yes	0	Glendale	7	33	Offer C	48.85	Cable	30	One Year	Credit Card	74,75	2453,3	0	0	1612,05	4065,35	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	321	Неактивные клиенты (Lost Customers)
5527-ACHSO	1	0	1	0	0	0	1	1	1	1	1	0	Female	38	No	0	Orange	0	11	None	47.61	DSL	12	Month-to-Month	Credit Card	70,5	829,3	0	0	523,71	1353,01	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	132	Новички (New Customers)
5529-GIBVH	1	0	0	0	0	0	0	0	0	0	0	0	Female	57	No	0	Duncans Mills	0	47	None	3.49			Two Year	Credit Card	20,15	1046,2	0	0	164,03	1210,23	Stayed			B	Средний клиент	X	Стабильный клиент	312	Неактивные клиенты (Lost Customers)
5533-NHFRF	0	0	1	0	1	0	1	0	1	0	1	1	Male	75	No	0	San Jose	0	7	None		DSL	26	Two Year	Bank Withdrawal	44,4	265,8	0	0	0	265,8	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	333	Неактивные клиенты (Lost Customers)
5533-RJFTJ	0	0	1	0	0	1	0	0	0	0	1	1	Male	22	No	0	Lemoore	0	49	Offer B		Cable	58	Month-to-Month	Bank Withdrawal	30,2	1453,1	0	0	0	1453,1	Stayed			B	Средний клиент	X	Стабильный клиент	112	Потенциально ценные клиенты (Loyal Customers)
5536-RTPWK	1	1	1	0	1	0	0	1	1	1	1	1	Male	54	Yes	0	Sausalito	1	49	Offer B	20.48	Fiber Optic	22	Month-to-Month	Bank Withdrawal	99,05	4853,75	14,24	0	1003,52	5843,03	Churned	Competitor	Competitor offered higher download speeds	A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
5536-SLHPM	1	1	1	0	0	1	0	0	0	0	1	1	Female	38	Yes	0	Temecula	5	55	None	19.41	Fiber Optic	4	Month-to-Month	Bank Withdrawal	77,75	4458,15	0	0	1067,55	5525,7	Churned	Competitor	Competitor made better offer	A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
5537-UXXVS	1	0	0	0	0	0	0	0	0	0	0	0	Female	49	Yes	0	Citrus Heights	0	20	Offer D	48.03			Month-to-Month	Bank Withdrawal	19,25	375,25	0	0	960,6	1335,85	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
